"longitude","latitude","temperature","ndvi","valid_observations"
-122.262786,37.876821,97.56,0.377,4
-122.262469,37.876821,97.7,0.383,4
-122.262152,37.876821,97.7,0.392,4
-122.261835,37.876821,97.59,0.345,4
-122.261518,37.876821,97.59,0.391,4
-122.261201,37.876821,97.76,0.468,4
-122.260884,37.876821,97.92,0.445,4
-122.260567,37.876821,98,0.384,4
-122.26025,37.876821,98.14,0.296,4
-122.259933,37.876821,98.2,0.278,4
-122.259616,37.876821,98.35,0.235,4
-122.259299,37.876821,98.33,0.336,4
-122.258982,37.876821,98.28,0.397,4
-122.258665,37.876821,97.84,0.425,4
-122.258348,37.876821,97.68,0.406,4
-122.258031,37.876821,98.02,0.382,4
-122.257714,37.876821,98.18,0.304,4
-122.257397,37.876821,98.19,0.318,4
-122.25708,37.876821,98,0.319,4
-122.256763,37.876821,97.5,0.274,4
-122.256446,37.876821,96.63,0.303,4
-122.256129,37.876821,95.23,0.383,4
-122.255812,37.876821,93.54,0.352,4
-122.255495,37.876821,92.42,0.272,4
-122.255178,37.876821,91.96,0.521,4
-122.254861,37.876821,91.82,0.556,4
-122.254544,37.876821,93.18,0.278,4
-122.254227,37.876821,95.02,0.13,4
-122.25391,37.876821,96.41,0.301,4
-122.253593,37.876821,97.43,0.309,4
-122.253276,37.876821,98.25,0.221,4
-122.252958,37.876821,99.47,0.127,4
-122.252641,37.876821,100.4,0.117,4
-122.252324,37.876821,100.93,0.132,4
-122.252007,37.876821,101.36,0.153,4
-122.25169,37.876821,101.64,0.281,4
-122.251373,37.876821,101.8,0.403,4
-122.251056,37.876821,101.75,0.312,4
-122.250739,37.876821,101.19,0.419,4
-122.250422,37.876821,99.88,0.506,4
-122.250105,37.876821,99.93,0.381,4
-122.249788,37.876821,100.62,0.263,4
-122.249471,37.876821,101.21,0.38,4
-122.249154,37.876821,102.14,0.283,4
-122.248837,37.876821,102.78,0.32,4
-122.24852,37.876821,103.44,0.22,4
-122.248203,37.876821,104.06,0.136,4
-122.247886,37.876821,104.78,0.166,4
-122.247569,37.876821,105.16,0.187,4
-122.247252,37.876821,104.9,0.171,4
-122.246935,37.876821,104.7,0.185,4
-122.246618,37.876821,104.79,0.198,4
-122.246301,37.876821,105.76,0.145,4
-122.245984,37.876821,107.28,0.087,4
-122.245667,37.876821,107.51,0.137,4
-122.24535,37.876821,107.16,0.247,4
-122.245033,37.876821,106.96,0.311,4
-122.244716,37.876821,106.82,0.274,4
-122.244399,37.876821,106.86,0.173,4
-122.244082,37.876821,105.94,0.077,4
-122.243765,37.876821,104.99,0.034,4
-122.243448,37.876821,104.34,0.069,4
-122.243131,37.876821,104.21,0.226,4
-122.242814,37.876821,104.16,0.37,4
-122.242497,37.876821,103.44,0.31,4
-122.24218,37.876821,103.48,0.212,4
-122.241863,37.876821,104.03,0.184,4
-122.241546,37.876821,104.71,0.194,4
-122.241229,37.876821,105.07,0.245,4
-122.240912,37.876821,104.9,0.257,4
-122.240595,37.876821,104.5,0.19,4
-122.240278,37.876821,104.07,0.241,4
-122.239961,37.876821,102.5,0.434,4
-122.239644,37.876821,101.4,0.495,4
-122.239327,37.876821,100.57,0.383,4
-122.23901,37.876821,99.45,0.214,4
-122.238693,37.876821,98.35,0.125,4
-122.238376,37.876821,96.47,0.163,3
-122.238059,37.876821,92.47,0.333,4
-122.237742,37.876821,87.79,0.633,4
-122.237425,37.876821,84.8,0.772,4
-122.237108,37.876821,83.64,0.613,4
-122.236791,37.876821,84.2,0.372,4
-122.236474,37.876821,84.97,0.332,4
-122.236157,37.876821,84.22,0.568,4
-122.235839,37.876821,82.62,0.734,4
-122.235522,37.876821,81.16,0.762,4
-122.235205,37.876821,79.85,0.759,4
-122.234888,37.876821,78.77,0.756,4
-122.234571,37.876821,77.87,0.748,4
-122.234254,37.876821,77.02,0.735,4
-122.267224,37.876504,103.1,0.394,4
-122.266907,37.876504,102.81,0.304,4
-122.26659,37.876504,102.42,0.179,4
-122.266273,37.876504,101.95,0.223,4
-122.265956,37.876504,101.15,0.324,4
-122.265639,37.876504,100.19,0.359,4
-122.265322,37.876504,99.29,0.354,4
-122.265005,37.876504,98.37,0.394,4
-122.264688,37.876504,97.51,0.52,4
-122.264371,37.876504,97.05,0.517,4
-122.264054,37.876504,96.89,0.531,4
-122.263737,37.876504,97.05,0.424,4
-122.26342,37.876504,97.35,0.326,4
-122.263103,37.876504,97.45,0.346,4
-122.262786,37.876504,97.58,0.379,4
-122.262469,37.876504,97.55,0.361,4
-122.262152,37.876504,97.47,0.439,4
-122.261835,37.876504,97.44,0.519,4
-122.261518,37.876504,97.54,0.499,4
-122.261201,37.876504,97.86,0.422,4
-122.260884,37.876504,98.23,0.363,4
-122.260567,37.876504,98.54,0.308,4
-122.26025,37.876504,98.79,0.231,4
-122.259933,37.876504,98.8,0.191,4
-122.259616,37.876504,98.82,0.176,4
-122.259299,37.876504,98.66,0.228,4
-122.258982,37.876504,98.63,0.358,4
-122.258665,37.876504,98.39,0.425,4
-122.258348,37.876504,98.51,0.433,4
-122.258031,37.876504,99.32,0.352,4
-122.257714,37.876504,99.93,0.226,4
-122.257397,37.876504,100.26,0.204,4
-122.25708,37.876504,100.36,0.236,4
-122.256763,37.876504,100.13,0.264,4
-122.256446,37.876504,99.51,0.323,4
-122.256129,37.876504,98.41,0.357,4
-122.255812,37.876504,96.95,0.281,4
-122.255495,37.876504,95.72,0.258,4
-122.255178,37.876504,94.78,0.4,4
-122.254861,37.876504,94.56,0.363,4
-122.254544,37.876504,95.12,0.24,4
-122.254227,37.876504,96.27,0.094,4
-122.25391,37.876504,97.49,0.144,4
-122.253593,37.876504,98.64,0.308,4
-122.253276,37.876504,99.68,0.223,4
-122.252958,37.876504,101.04,0.117,4
-122.252641,37.876504,101.97,0.088,4
-122.252324,37.876504,102.37,0.124,4
-122.252007,37.876504,102.58,0.18,4
-122.25169,37.876504,102.56,0.205,4
-122.251373,37.876504,102.26,0.203,4
-122.251056,37.876504,101.71,0.203,4
-122.250739,37.876504,101.1,0.271,4
-122.250422,37.876504,100.31,0.247,4
-122.250105,37.876504,100.81,0.321,4
-122.249788,37.876504,101.49,0.299,4
-122.249471,37.876504,102.37,0.295,4
-122.249154,37.876504,103.74,0.228,4
-122.248837,37.876504,104.78,0.354,4
-122.24852,37.876504,105.81,0.259,4
-122.248203,37.876504,106.38,0.146,4
-122.247886,37.876504,106.78,0.15,4
-122.247569,37.876504,106.83,0.138,4
-122.247252,37.876504,106.28,0.097,4
-122.246935,37.876504,105.91,0.115,4
-122.246618,37.876504,106.04,0.136,4
-122.246301,37.876504,107.08,0.137,4
-122.245984,37.876504,108.01,0.159,4
-122.245667,37.876504,107.85,0.196,4
-122.24535,37.876504,107.32,0.185,4
-122.245033,37.876504,106.81,0.12,4
-122.244716,37.876504,106.32,0.089,4
-122.244399,37.876504,106.22,0.122,4
-122.244082,37.876504,105.47,0.145,4
-122.243765,37.876504,104.8,0.131,4
-122.243448,37.876504,104.13,0.114,4
-122.243131,37.876504,103.84,0.179,4
-122.242814,37.876504,103.67,0.307,4
-122.242497,37.876504,102.85,0.34,4
-122.24218,37.876504,102.72,0.256,4
-122.241863,37.876504,102.83,0.222,4
-122.241546,37.876504,102.87,0.201,4
-122.241229,37.876504,102.63,0.297,4
-122.240912,37.876504,102.07,0.404,4
-122.240595,37.876504,101.49,0.406,4
-122.240278,37.876504,101.08,0.409,4
-122.239961,37.876504,99.9,0.608,4
-122.239644,37.876504,99.21,0.663,4
-122.239327,37.876504,98.94,0.49,4
-122.23901,37.876504,98.48,0.248,4
-122.238693,37.876504,98.28,0.116,4
-122.238376,37.876504,97.5,0.135,3
-122.238059,37.876504,93.73,0.27,3
-122.237742,37.876504,87.92,0.504,4
-122.237425,37.876504,84.96,0.682,4
-122.237108,37.876504,84.2,0.586,4
-122.236791,37.876504,84.51,0.417,4
-122.236474,37.876504,84.59,0.43,4
-122.236157,37.876504,83.47,0.613,4
-122.235839,37.876504,82,0.692,4
-122.235522,37.876504,80.42,0.743,4
-122.235205,37.876504,79.11,0.75,4
-122.234888,37.876504,78.02,0.748,4
-122.234571,37.876504,77.05,0.753,4
-122.234254,37.876504,76.58,0.756,4
-122.267541,37.876187,103.34,0.418,4
-122.267224,37.876187,103.02,0.425,4
-122.266907,37.876187,102.63,0.326,4
-122.26659,37.876187,102.24,0.171,4
-122.266273,37.876187,101.85,0.192,4
-122.265956,37.876187,101.17,0.284,4
-122.265639,37.876187,100.39,0.342,4
-122.265322,37.876187,99.69,0.371,4
-122.265005,37.876187,98.9,0.424,4
-122.264688,37.876187,98.09,0.514,4
-122.264371,37.876187,97.61,0.423,4
-122.264054,37.876187,97.5,0.467,4
-122.263737,37.876187,97.66,0.383,4
-122.26342,37.876187,97.87,0.344,4
-122.263103,37.876187,97.77,0.39,4
-122.262786,37.876187,97.7,0.375,4
-122.262469,37.876187,97.52,0.336,4
-122.262152,37.876187,97.43,0.454,4
-122.261835,37.876187,97.53,0.611,4
-122.261518,37.876187,97.8,0.593,4
-122.261201,37.876187,98.31,0.45,4
-122.260884,37.876187,98.87,0.351,4
-122.260567,37.876187,99.28,0.31,4
-122.26025,37.876187,99.51,0.242,4
-122.259933,37.876187,99.48,0.161,4
-122.259616,37.876187,99.41,0.204,4
-122.259299,37.876187,99.18,0.227,4
-122.258982,37.876187,99.25,0.246,4
-122.258665,37.876187,99.16,0.299,4
-122.258348,37.876187,99.51,0.429,4
-122.258031,37.876187,100.6,0.428,4
-122.257714,37.876187,101.39,0.312,4
-122.257397,37.876187,101.68,0.275,4
-122.25708,37.876187,101.74,0.365,4
-122.256763,37.876187,101.64,0.458,4
-122.256446,37.876187,101.31,0.498,4
-122.256129,37.876187,100.48,0.461,4
-122.255812,37.876187,99.15,0.351,4
-122.255495,37.876187,97.97,0.387,4
-122.255178,37.876187,96.79,0.47,4
-122.254861,37.876187,96.24,0.412,4
-122.254544,37.876187,95.99,0.371,4
-122.254227,37.876187,96.44,0.243,4
-122.25391,37.876187,97.15,0.17,4
-122.253593,37.876187,98.15,0.283,4
-122.253276,37.876187,99.13,0.168,4
-122.252958,37.876187,100.06,0.085,4
-122.252641,37.876187,100.68,0.123,4
-122.252324,37.876187,100.99,0.208,4
-122.252007,37.876187,101.06,0.183,4
-122.25169,37.876187,100.85,0.068,4
-122.251373,37.876187,100.34,0.054,4
-122.251056,37.876187,99.76,0.074,4
-122.250739,37.876187,99.67,0.085,4
-122.250422,37.876187,99.72,0.12,4
-122.250105,37.876187,100.66,0.162,4
-122.249788,37.876187,101.78,0.221,4
-122.249471,37.876187,103.52,0.147,4
-122.249154,37.876187,105.19,0.217,4
-122.248837,37.876187,106.65,0.195,4
-122.24852,37.876187,108.13,0.089,4
-122.248203,37.876187,108.62,0.06,4
-122.247886,37.876187,108.4,0.104,4
-122.247569,37.876187,107.62,0.122,4
-122.247252,37.876187,106.35,0.125,4
-122.246935,37.876187,105.54,0.135,4
-122.246618,37.876187,105.61,0.1,4
-122.246301,37.876187,106.33,0.169,4
-122.245984,37.876187,106.89,0.152,4
-122.245667,37.876187,106.89,0.107,4
-122.24535,37.876187,106.11,0.131,4
-122.245033,37.876187,105.22,0.166,4
-122.244716,37.876187,104.29,0.277,4
-122.244399,37.876187,103.84,0.349,4
-122.244082,37.876187,103.32,0.361,4
-122.243765,37.876187,103,0.323,4
-122.243448,37.876187,102.45,0.274,4
-122.243131,37.876187,102.2,0.292,4
-122.242814,37.876187,102.15,0.37,4
-122.242497,37.876187,101.46,0.375,4
-122.24218,37.876187,101.22,0.265,4
-122.241863,37.876187,101.13,0.231,4
-122.241546,37.876187,100.79,0.258,4
-122.241229,37.876187,99.95,0.474,4
-122.240912,37.876187,98.53,0.604,4
-122.240595,37.876187,97.61,0.521,4
-122.240278,37.876187,97.25,0.477,4
-122.239961,37.876187,96.36,0.528,4
-122.239644,37.876187,96.13,0.481,4
-122.239327,37.876187,96.55,0.465,4
-122.23901,37.876187,96.77,0.489,4
-122.238693,37.876187,96.22,0.482,4
-122.238376,37.876187,94.77,0.462,4
-122.238059,37.876187,91.78,0.469,4
-122.237742,37.876187,87.42,0.5,4
-122.237425,37.876187,85.27,0.59,4
-122.237108,37.876187,84.23,0.642,4
-122.236791,37.876187,83.84,0.605,4
-122.236474,37.876187,83.45,0.605,4
-122.236157,37.876187,82.39,0.647,4
-122.235839,37.876187,81.01,0.677,4
-122.235522,37.876187,79.62,0.69,4
-122.235205,37.876187,78.37,0.73,4
-122.234888,37.876187,77.22,0.778,4
-122.234571,37.876187,76.25,0.803,4
-122.234254,37.876187,75.83,0.808,4
-122.267858,37.87587,103.6,0.167,4
-122.267541,37.87587,103.19,0.264,4
-122.267224,37.87587,102.63,0.217,4
-122.266907,37.87587,102.05,0.174,4
-122.26659,37.87587,101.58,0.109,4
-122.266273,37.87587,101.25,0.132,4
-122.265956,37.87587,100.92,0.222,4
-122.265639,37.87587,100.54,0.334,4
-122.265322,37.87587,100.15,0.395,4
-122.265005,37.87587,99.55,0.406,4
-122.264688,37.87587,98.77,0.445,4
-122.264371,37.87587,98.37,0.385,4
-122.264054,37.87587,98.28,0.377,4
-122.263737,37.87587,98.64,0.255,4
-122.26342,37.87587,98.72,0.384,4
-122.263103,37.87587,98.42,0.408,4
-122.262786,37.87587,96.99,0.46,4
-122.262469,37.87587,96.52,0.445,4
-122.262152,37.87587,96.59,0.443,4
-122.261835,37.87587,96.97,0.463,4
-122.261518,37.87587,97.51,0.46,4
-122.261201,37.87587,98.33,0.353,4
-122.260884,37.87587,99.27,0.246,4
-122.260567,37.87587,99.82,0.27,4
-122.26025,37.87587,100.1,0.282,4
-122.259933,37.87587,100.63,0.174,4
-122.259616,37.87587,100.48,0.259,4
-122.259299,37.87587,100.16,0.212,4
-122.258982,37.87587,100.19,0.154,4
-122.258665,37.87587,100.19,0.147,4
-122.258348,37.87587,100.69,0.316,4
-122.258031,37.87587,101.32,0.375,4
-122.257714,37.87587,101.96,0.403,4
-122.257397,37.87587,102.21,0.472,4
-122.25708,37.87587,102.19,0.41,4
-122.256763,37.87587,102.08,0.368,4
-122.256446,37.87587,101.86,0.424,4
-122.256129,37.87587,101.44,0.391,4
-122.255812,37.87587,100.76,0.286,4
-122.255495,37.87587,99.82,0.338,4
-122.255178,37.87587,98.66,0.454,4
-122.254861,37.87587,97.73,0.556,4
-122.254544,37.87587,97.09,0.425,4
-122.254227,37.87587,97.07,0.368,4
-122.25391,37.87587,97.03,0.323,4
-122.253593,37.87587,97.58,0.304,4
-122.253276,37.87587,98.21,0.156,4
-122.252958,37.87587,98.16,0.066,4
-122.252641,37.87587,98.05,0.084,4
-122.252324,37.87587,98.09,0.145,4
-122.252007,37.87587,97.8,0.143,4
-122.25169,37.87587,97.11,0.095,4
-122.251373,37.87587,96.33,0.114,4
-122.251056,37.87587,95.93,0.131,4
-122.250739,37.87587,96.68,0.067,4
-122.250422,37.87587,97.31,0.094,4
-122.250105,37.87587,98.68,0.107,4
-122.249788,37.87587,100.8,0.215,4
-122.249471,37.87587,103.17,0.131,4
-122.249154,37.87587,105.07,0.122,4
-122.248837,37.87587,106.7,0.079,4
-122.24852,37.87587,108.25,0.059,4
-122.248203,37.87587,108.68,0.062,4
-122.247886,37.87587,107.75,0.125,4
-122.247569,37.87587,105.95,0.212,4
-122.247252,37.87587,104,0.251,4
-122.246935,37.87587,102.84,0.227,4
-122.246618,37.87587,102.66,0.201,4
-122.246301,37.87587,102.45,0.338,4
-122.245984,37.87587,102.86,0.243,4
-122.245667,37.87587,103.53,0.15,4
-122.24535,37.87587,102.44,0.199,4
-122.245033,37.87587,100.86,0.306,4
-122.244716,37.87587,99.42,0.499,4
-122.244399,37.87587,98.78,0.595,4
-122.244082,37.87587,99.89,0.411,4
-122.243765,37.87587,100.51,0.257,4
-122.243448,37.87587,100.21,0.197,4
-122.243131,37.87587,99.89,0.253,4
-122.242814,37.87587,99.5,0.375,4
-122.242497,37.87587,98.86,0.394,4
-122.24218,37.87587,98.58,0.335,4
-122.241863,37.87587,98.4,0.313,4
-122.241546,37.87587,97.9,0.308,4
-122.241229,37.87587,96.6,0.442,4
-122.240912,37.87587,92.63,0.473,4
-122.240595,37.87587,91.32,0.377,4
-122.240278,37.87587,90.95,0.34,4
-122.239961,37.87587,90.67,0.306,4
-122.239644,37.87587,91.39,0.244,4
-122.239327,37.87587,92.65,0.239,4
-122.23901,37.87587,93.22,0.322,4
-122.238693,37.87587,92.32,0.521,4
-122.238376,37.87587,90.57,0.623,4
-122.238059,37.87587,88.77,0.507,4
-122.237742,37.87587,86.68,0.489,4
-122.237425,37.87587,84.93,0.575,4
-122.237108,37.87587,83.64,0.65,4
-122.236791,37.87587,82.72,0.639,4
-122.236474,37.87587,81.76,0.705,4
-122.236157,37.87587,80.63,0.737,4
-122.235839,37.87587,79.52,0.716,4
-122.235522,37.87587,78.33,0.704,4
-122.235205,37.87587,77.14,0.773,4
-122.234888,37.87587,76.19,0.817,4
-122.234571,37.87587,75.52,0.815,4
-122.234254,37.87587,75.23,0.806,4
-122.268175,37.875553,103.33,0.165,4
-122.267858,37.875553,103.3,0.159,4
-122.267541,37.875553,102.88,0.225,4
-122.267224,37.875553,102.16,0.114,4
-122.266907,37.875553,101.44,0.116,4
-122.26659,37.875553,100.91,0.121,4
-122.266273,37.875553,100.67,0.135,4
-122.265956,37.875553,100.62,0.138,4
-122.265639,37.875553,100.63,0.215,4
-122.265322,37.875553,100.59,0.332,4
-122.265005,37.875553,100.26,0.379,4
-122.264688,37.875553,99.64,0.382,4
-122.264371,37.875553,99.33,0.369,4
-122.264054,37.875553,99.1,0.442,4
-122.263737,37.875553,99.34,0.317,4
-122.26342,37.875553,99.2,0.441,4
-122.263103,37.875553,98.74,0.276,4
-122.262786,37.875553,96.97,0.257,4
-122.262469,37.875553,96.19,0.34,4
-122.262152,37.875553,96.35,0.28,4
-122.261835,37.875553,96.85,0.239,4
-122.261518,37.875553,97.43,0.341,4
-122.261201,37.875553,98.35,0.313,4
-122.260884,37.875553,99.58,0.178,4
-122.260567,37.875553,100.43,0.191,4
-122.26025,37.875553,100.75,0.209,4
-122.259933,37.875553,101.26,0.085,4
-122.259616,37.875553,101.46,0.112,4
-122.259299,37.875553,101.02,0.139,4
-122.258982,37.875553,100.83,0.108,4
-122.258665,37.875553,100.7,0.102,4
-122.258348,37.875553,101.06,0.261,4
-122.258031,37.875553,101.14,0.37,4
-122.257714,37.875553,101.64,0.41,4
-122.257397,37.875553,101.96,0.43,4
-122.25708,37.875553,102.01,0.332,4
-122.256763,37.875553,101.91,0.265,4
-122.256446,37.875553,101.81,0.301,4
-122.256129,37.875553,101.87,0.282,4
-122.255812,37.875553,101.84,0.227,4
-122.255495,37.875553,101.24,0.313,4
-122.255178,37.875553,100.42,0.4,4
-122.254861,37.875553,99.57,0.492,4
-122.254544,37.875553,98.81,0.394,4
-122.254227,37.875553,98.37,0.445,4
-122.25391,37.875553,97.62,0.467,4
-122.253593,37.875553,97.54,0.349,4
-122.253276,37.875553,97.64,0.198,4
-122.252958,37.875553,97.22,0.1,4
-122.252641,37.875553,96.74,0.054,4
-122.252324,37.875553,96.29,0.082,4
-122.252007,37.875553,95.44,0.171,4
-122.25169,37.875553,94.2,0.277,4
-122.251373,37.875553,93.16,0.368,4
-122.251056,37.875553,92.96,0.35,4
-122.250739,37.875553,94.01,0.133,4
-122.250422,37.875553,94.7,0.084,4
-122.250105,37.875553,96.3,0.166,4
-122.249788,37.875553,98.96,0.345,4
-122.249471,37.875553,101.48,0.212,4
-122.249154,37.875553,103.39,0.067,4
-122.248837,37.875553,104.92,0.045,4
-122.24852,37.875553,106.31,0.06,4
-122.248203,37.875553,106.66,0.078,4
-122.247886,37.875553,105.58,0.149,4
-122.247569,37.875553,103.62,0.235,4
-122.247252,37.875553,101.72,0.271,4
-122.246935,37.875553,100.52,0.287,4
-122.246618,37.875553,99.91,0.333,4
-122.246301,37.875553,99.55,0.386,4
-122.245984,37.875553,99.51,0.323,4
-122.245667,37.875553,99.78,0.227,4
-122.24535,37.875553,98.62,0.273,4
-122.245033,37.875553,96.96,0.445,4
-122.244716,37.875553,95.64,0.672,4
-122.244399,37.875553,95.58,0.649,4
-122.244082,37.875553,97.2,0.376,4
-122.243765,37.875553,98.23,0.212,4
-122.243448,37.875553,98.33,0.193,4
-122.243131,37.875553,98.4,0.293,4
-122.242814,37.875553,98.35,0.346,4
-122.242497,37.875553,97.88,0.28,4
-122.24218,37.875553,97.56,0.351,4
-122.241863,37.875553,97.27,0.389,4
-122.241546,37.875553,96.59,0.288,4
-122.241229,37.875553,94.79,0.283,4
-122.240912,37.875553,90.49,0.356,4
-122.240595,37.875553,88.31,0.468,4
-122.240278,37.875553,87.44,0.534,4
-122.239961,37.875553,86.99,0.566,4
-122.239644,37.875553,88.52,0.469,4
-122.239327,37.875553,90.87,0.305,4
-122.23901,37.875553,92.03,0.244,4
-122.238693,37.875553,91.39,0.356,4
-122.238376,37.875553,89.73,0.518,4
-122.238059,37.875553,87.91,0.589,4
-122.237742,37.875553,86.25,0.573,4
-122.237425,37.875553,84.68,0.559,4
-122.237108,37.875553,82.98,0.677,4
-122.236791,37.875553,81.57,0.711,4
-122.236474,37.875553,80.26,0.773,4
-122.236157,37.875553,79.08,0.801,4
-122.235839,37.875553,77.97,0.8,4
-122.235522,37.875553,76.87,0.812,4
-122.235205,37.875553,75.84,0.835,4
-122.234888,37.875553,75.17,0.835,4
-122.234571,37.875553,74.82,0.813,4
-122.234254,37.875553,74.71,0.799,4
-122.268492,37.875236,102.61,0.126,4
-122.268175,37.875236,102.89,0.164,4
-122.267858,37.875236,102.83,0.127,4
-122.267541,37.875236,102.38,0.191,4
-122.267224,37.875236,101.68,0.097,4
-122.266907,37.875236,101.04,0.103,4
-122.26659,37.875236,100.63,0.138,4
-122.266273,37.875236,100.52,0.164,4
-122.265956,37.875236,100.66,0.134,4
-122.265639,37.875236,100.9,0.185,4
-122.265322,37.875236,101.07,0.291,4
-122.265005,37.875236,100.92,0.339,4
-122.264688,37.875236,100.44,0.361,4
-122.264371,37.875236,100.14,0.331,4
-122.264054,37.875236,99.87,0.477,4
-122.263737,37.875236,100.02,0.452,4
-122.26342,37.875236,99.62,0.294,4
-122.263103,37.875236,99.19,0.16,4
-122.262786,37.875236,97.44,0.227,4
-122.262469,37.875236,96.37,0.327,4
-122.262152,37.875236,96.09,0.252,4
-122.261835,37.875236,96.31,0.164,4
-122.261518,37.875236,96.83,0.17,4
-122.261201,37.875236,97.72,0.194,4
-122.260884,37.875236,98.89,0.181,4
-122.260567,37.875236,99.93,0.158,4
-122.26025,37.875236,100.6,0.145,4
-122.259933,37.875236,101.19,0.136,4
-122.259616,37.875236,101.67,0.118,4
-122.259299,37.875236,101.34,0.204,4
-122.258982,37.875236,100.92,0.286,4
-122.258665,37.875236,100.35,0.35,4
-122.258348,37.875236,100.25,0.283,4
-122.258031,37.875236,100.05,0.196,4
-122.257714,37.875236,100.46,0.142,4
-122.257397,37.875236,100.88,0.152,4
-122.25708,37.875236,101.07,0.32,4
-122.256763,37.875236,101.16,0.413,4
-122.256446,37.875236,101.3,0.375,4
-122.256129,37.875236,101.65,0.334,4
-122.255812,37.875236,102.04,0.301,4
-122.255495,37.875236,101.94,0.311,4
-122.255178,37.875236,101.57,0.346,4
-122.254861,37.875236,101.02,0.365,4
-122.254544,37.875236,100.26,0.386,4
-122.254227,37.875236,99.52,0.393,4
-122.25391,37.875236,98.33,0.398,4
-122.253593,37.875236,97.73,0.386,4
-122.253276,37.875236,97.3,0.289,4
-122.252958,37.875236,96.41,0.196,4
-122.252641,37.875236,95.51,0.129,4
-122.252324,37.875236,94.5,0.162,4
-122.252007,37.875236,93.06,0.308,4
-122.25169,37.875236,91.43,0.509,4
-122.251373,37.875236,90.3,0.638,4
-122.251056,37.875236,90.31,0.564,4
-122.250739,37.875236,91.54,0.424,4
-122.250422,37.875236,92.35,0.219,4
-122.250105,37.875236,94.04,0.223,4
-122.249788,37.875236,96.77,0.439,4
-122.249471,37.875236,99.17,0.311,4
-122.249154,37.875236,100.84,0.114,4
-122.248837,37.875236,101.69,0.06,4
-122.24852,37.875236,102.38,0.089,4
-122.248203,37.875236,102.06,0.161,4
-122.247886,37.875236,100.72,0.238,4
-122.247569,37.875236,99.09,0.274,4
-122.247252,37.875236,97.81,0.271,4
-122.246935,37.875236,97.07,0.276,4
-122.246618,37.875236,96.61,0.29,4
-122.246301,37.875236,96.38,0.295,4
-122.245984,37.875236,96,0.314,4
-122.245667,37.875236,95.78,0.339,4
-122.24535,37.875236,94.57,0.407,4
-122.245033,37.875236,93.33,0.509,4
-122.244716,37.875236,92.66,0.628,4
-122.244399,37.875236,92.68,0.659,4
-122.244082,37.875236,94.45,0.407,4
-122.243765,37.875236,95.87,0.228,4
-122.243448,37.875236,96.6,0.218,4
-122.243131,37.875236,97.32,0.324,4
-122.242814,37.875236,97.74,0.381,4
-122.242497,37.875236,97.54,0.329,4
-122.24218,37.875236,97.22,0.354,4
-122.241863,37.875236,96.76,0.372,4
-122.241546,37.875236,95.69,0.289,4
-122.241229,37.875236,93.29,0.43,4
-122.240912,37.875236,87.81,0.641,4
-122.240595,37.875236,85.36,0.782,4
-122.240278,37.875236,84.08,0.818,4
-122.239961,37.875236,84.13,0.813,4
-122.239644,37.875236,86.36,0.661,4
-122.239327,37.875236,89.47,0.384,4
-122.23901,37.875236,90.71,0.288,4
-122.238693,37.875236,90.34,0.346,4
-122.238376,37.875236,89.48,0.377,4
-122.238059,37.875236,88.02,0.445,4
-122.237742,37.875236,86.13,0.578,4
-122.237425,37.875236,84.37,0.567,4
-122.237108,37.875236,82.45,0.641,4
-122.236791,37.875236,80.59,0.765,4
-122.236474,37.875236,79.13,0.797,4
-122.236157,37.875236,77.92,0.822,4
-122.235839,37.875236,76.89,0.835,4
-122.235522,37.875236,75.97,0.83,4
-122.235205,37.875236,75.15,0.832,4
-122.234888,37.875236,74.7,0.822,4
-122.234571,37.875236,74.59,0.805,4
-122.234254,37.875236,74.72,0.797,4
-122.268809,37.874919,102.09,0.147,4
-122.268492,37.874919,102.55,0.117,4
-122.268175,37.874919,102.68,0.099,4
-122.267858,37.874919,102.47,0.071,4
-122.267541,37.874919,101.94,0.167,4
-122.267224,37.874919,101.28,0.114,4
-122.266907,37.874919,100.77,0.116,4
-122.26659,37.874919,100.54,0.156,4
-122.266273,37.874919,100.56,0.11,4
-122.265956,37.874919,100.99,0.098,4
-122.265639,37.874919,101.4,0.217,4
-122.265322,37.874919,101.53,0.346,4
-122.265005,37.874919,101.46,0.396,4
-122.264688,37.874919,101.17,0.375,4
-122.264371,37.874919,100.95,0.258,4
-122.264054,37.874919,100.83,0.309,4
-122.263737,37.874919,101.61,0.37,4
-122.26342,37.874919,101.21,0.203,4
-122.263103,37.874919,100.75,0.206,4
-122.262786,37.874919,99.01,0.306,4
-122.262469,37.874919,97.77,0.337,4
-122.262152,37.874919,96.65,0.346,4
-122.261835,37.874919,95.88,0.355,4
-122.261518,37.874919,95.71,0.373,4
-122.261201,37.874919,96.19,0.454,4
-122.260884,37.874919,96.96,0.505,4
-122.260567,37.874919,97.95,0.436,4
-122.26025,37.874919,99.37,0.342,4
-122.259933,37.874919,100.38,0.293,4
-122.259616,37.874919,100.18,0.292,4
-122.259299,37.874919,100.27,0.286,4
-122.258982,37.874919,100.39,0.269,4
-122.258665,37.874919,99.3,0.232,4
-122.258348,37.874919,98.79,0.121,4
-122.258031,37.874919,98.52,0.118,4
-122.257714,37.874919,98.76,0.08,4
-122.257397,37.874919,99.16,0.079,4
-122.25708,37.874919,99.43,0.256,4
-122.256763,37.874919,99.62,0.391,4
-122.256446,37.874919,99.88,0.391,4
