"longitude","latitude","temperature","ndvi","valid_observations"
-121.767687,38.569021,116.9,0.151,4
-121.767373,38.569021,116.55,0.238,4
-121.767058,38.569021,115.77,0.426,4
-121.766744,38.569021,114.87,0.418,4
-121.768315,38.568706,116.85,0.249,4
-121.768001,38.568706,117.01,0.187,4
-121.767687,38.568706,117.04,0.159,4
-121.767373,38.568706,116.71,0.234,4
-121.767058,38.568706,116.17,0.373,4
-121.766744,38.568706,115.49,0.386,4
-121.76643,38.568706,115.32,0.427,4
-121.766116,38.568706,115.14,0.419,4
-121.769572,38.568392,116.1,0.206,4
-121.769258,38.568392,116.13,0.197,4
-121.768944,38.568392,116.39,0.202,4
-121.76863,38.568392,116.7,0.267,4
-121.768315,38.568392,116.88,0.295,4
-121.768001,38.568392,116.99,0.209,4
-121.767687,38.568392,117.08,0.161,4
-121.767373,38.568392,116.84,0.231,4
-121.767058,38.568392,116.55,0.284,4
-121.766744,38.568392,116.21,0.257,4
-121.76643,38.568392,115.89,0.333,4
-121.766116,38.568392,115.63,0.407,4
-121.765801,38.568392,115.24,0.387,4
-121.770201,38.568078,117.82,0.303,4
-121.769887,38.568078,117.24,0.307,4
-121.769572,38.568078,116.78,0.32,4
-121.769258,38.568078,116.48,0.306,4
-121.768944,38.568078,116.44,0.284,4
-121.76863,38.568078,116.53,0.312,4
-121.768315,38.568078,116.6,0.336,4
-121.768001,38.568078,116.69,0.256,4
-121.767687,38.568078,116.72,0.16,4
-121.767373,38.568078,116.4,0.231,4
-121.767058,38.568078,116.09,0.294,4
-121.766744,38.568078,115.93,0.269,4
-121.76643,38.568078,115.88,0.334,4
-121.766116,38.568078,115.81,0.382,4
-121.765801,38.568078,115.45,0.405,4
-121.765487,38.568078,114.96,0.437,4
-121.765173,38.568078,114.39,0.498,4
-121.764859,38.568078,113.9,0.539,4
-121.77083,38.567764,118.41,0.329,4
-121.770515,38.567764,118.14,0.363,4
-121.770201,38.567764,117.78,0.394,4
-121.769887,38.567764,117.33,0.395,4
-121.769572,38.567764,116.87,0.42,4
-121.769258,38.567764,116.48,0.424,4
-121.768944,38.567764,116.42,0.394,4
-121.76863,38.567764,116.47,0.324,4
-121.768315,38.567764,116.42,0.25,4
-121.768001,38.567764,116.29,0.195,4
-121.767687,38.567764,116.01,0.172,4
-121.767373,38.567764,115.4,0.306,4
-121.767058,38.567764,114.95,0.376,4
-121.766744,38.567764,114.87,0.325,4
-121.76643,38.567764,115.1,0.355,4
-121.766116,38.567764,115.43,0.355,4
-121.765801,38.567764,115.76,0.355,4
-121.765487,38.567764,115.52,0.383,4
-121.765173,38.567764,114.77,0.46,4
-121.764859,38.567764,113.16,0.522,4
-121.764544,38.567764,111.58,0.515,4
-121.772401,38.567449,120.1,0.115,4
-121.772087,38.567449,119.69,0.106,4
-121.771772,38.567449,119.11,0.088,4
-121.771458,38.567449,119,0.099,4
-121.771144,38.567449,118.73,0.168,4
-121.77083,38.567449,118.16,0.26,4
-121.770515,38.567449,117.97,0.325,4
-121.770201,38.567449,117.73,0.343,4
-121.769887,38.567449,117.43,0.312,4
-121.769572,38.567449,117.12,0.324,4
-121.769258,38.567449,116.84,0.349,4
-121.768944,38.567449,116.77,0.38,4
-121.76863,38.567449,116.73,0.341,4
-121.768315,38.567449,116.55,0.252,4
-121.768001,38.567449,116.22,0.187,4
-121.767687,38.567449,115.68,0.193,4
-121.767373,38.567449,114.83,0.356,4
-121.767058,38.567449,114.3,0.441,4
-121.766744,38.567449,114.3,0.419,4
-121.76643,38.567449,114.72,0.384,4
-121.766116,38.567449,115.27,0.43,4
-121.765801,38.567449,115.81,0.337,4
-121.765487,38.567449,115.81,0.318,4
-121.765173,38.567449,115.31,0.37,4
-121.764859,38.567449,113.98,0.428,4
-121.764544,38.567449,112.24,0.456,4
-121.76423,38.567449,110.94,0.436,4
-121.763916,38.567449,109.59,0.425,4
-121.773344,38.567135,122.41,0.263,4
-121.773029,38.567135,122.13,0.222,4
-121.772715,38.567135,121.31,0.167,4
-121.772401,38.567135,120.05,0.144,4
-121.772087,38.567135,119.05,0.144,4
-121.771772,38.567135,118.27,0.143,4
-121.771458,38.567135,117.92,0.151,4
-121.771144,38.567135,117.68,0.185,4
-121.77083,38.567135,117.24,0.222,4
-121.770515,38.567135,117.23,0.243,4
-121.770201,38.567135,117.24,0.238,4
-121.769887,38.567135,117.2,0.228,4
-121.769572,38.567135,117.13,0.232,4
-121.769258,38.567135,117,0.242,4
-121.768944,38.567135,117.01,0.298,4
-121.76863,38.567135,116.96,0.307,4
-121.768315,38.567135,116.71,0.249,4
-121.768001,38.567135,116.3,0.189,4
-121.767687,38.567135,115.68,0.186,4
-121.767373,38.567135,114.78,0.33,4
-121.767058,38.567135,114.25,0.506,4
-121.766744,38.567135,114.34,0.616,4
-121.76643,38.567135,114.94,0.551,4
-121.766116,38.567135,115.56,0.563,4
-121.765801,38.567135,116.13,0.348,4
-121.765487,38.567135,116.19,0.328,4
-121.765173,38.567135,115.85,0.425,4
-121.764859,38.567135,114.68,0.473,4
-121.764544,38.567135,113.08,0.495,4
-121.76423,38.567135,111.83,0.525,4
-121.763916,38.567135,110.34,0.527,4
-121.763601,38.567135,109.16,0.646,4
-121.773972,38.566821,123.35,0.244,4
-121.773658,38.566821,122.97,0.257,4
-121.773344,38.566821,122.49,0.229,4
-121.773029,38.566821,121.95,0.183,4
-121.772715,38.566821,120.9,0.172,4
-121.772401,38.566821,119.37,0.202,4
-121.772087,38.566821,117.85,0.252,4
-121.771772,38.566821,116.77,0.283,4
-121.771458,38.566821,116.22,0.28,4
-121.771144,38.566821,115.95,0.278,4
-121.77083,38.566821,115.62,0.286,4
-121.770515,38.566821,115.85,0.305,4
-121.770201,38.566821,116.15,0.304,4
-121.769887,38.566821,116.35,0.309,4
-121.769572,38.566821,116.54,0.288,4
-121.769258,38.566821,116.63,0.271,4
-121.768944,38.566821,116.8,0.308,4
-121.76863,38.566821,116.85,0.322,4
-121.768315,38.566821,116.65,0.267,4
-121.768001,38.566821,116.27,0.186,4
-121.767687,38.566821,115.71,0.171,4
-121.767373,38.566821,114.9,0.304,4
-121.767058,38.566821,114.49,0.476,4
-121.766744,38.566821,114.81,0.521,4
-121.76643,38.566821,115.6,0.521,4
-121.766116,38.566821,116.13,0.53,4
-121.765801,38.566821,116.52,0.376,4
-121.765487,38.566821,116.45,0.372,4
-121.765173,38.566821,116.08,0.448,4
-121.764859,38.566821,115.02,0.44,4
-121.764544,38.566821,113.68,0.394,4
-121.76423,38.566821,112.64,0.401,4
-121.763916,38.566821,111.25,0.419,4
-121.763601,38.566821,110.08,0.515,4
-121.763287,38.566821,109.24,0.707,4
-121.762973,38.566821,110.64,0.651,4
-121.762659,38.566821,111.47,0.548,4
-121.774601,38.566507,124.3,0.23,4
-121.774286,38.566507,124.1,0.227,4
-121.773972,38.566507,123.75,0.224,4
-121.773658,38.566507,123.35,0.221,4
-121.773344,38.566507,122.78,0.211,4
-121.773029,38.566507,121.95,0.17,4
-121.772715,38.566507,120.54,0.164,4
-121.772401,38.566507,118.65,0.209,4
-121.772087,38.566507,116.83,0.29,4
-121.771772,38.566507,115.48,0.348,4
-121.771458,38.566507,114.69,0.341,4
-121.771144,38.566507,114.24,0.312,4
-121.77083,38.566507,113.89,0.323,4
-121.770515,38.566507,114.2,0.346,4
-121.770201,38.566507,114.67,0.358,4
-121.769887,38.566507,115.03,0.356,4
-121.769572,38.566507,115.4,0.324,4
-121.769258,38.566507,115.7,0.3,4
-121.768944,38.566507,116.07,0.333,4
-121.76863,38.566507,116.29,0.335,4
-121.768315,38.566507,116.21,0.267,4
-121.768001,38.566507,115.93,0.182,4
-121.767687,38.566507,115.47,0.194,4
-121.767373,38.566507,114.85,0.369,4
-121.767058,38.566507,114.68,0.457,4
-121.766744,38.566507,115.22,0.372,4
-121.76643,38.566507,116.12,0.457,4
-121.766116,38.566507,116.52,0.5,4
-121.765801,38.566507,116.66,0.466,4
-121.765487,38.566507,116.36,0.446,4
-121.765173,38.566507,115.89,0.455,4
-121.764859,38.566507,114.73,0.456,4
-121.764544,38.566507,113.46,0.426,4
-121.76423,38.566507,112.62,0.38,4
-121.763916,38.566507,111.4,0.354,4
-121.763601,38.566507,110.42,0.411,4
-121.763287,38.566507,109.69,0.664,4
-121.762973,38.566507,110.89,0.677,4
-121.762659,38.566507,111.37,0.55,4
-121.762344,38.566507,111.89,0.454,4
-121.76203,38.566507,112.52,0.312,4
-121.775229,38.566192,124.61,0.194,4
-121.774915,38.566192,124.57,0.197,4
-121.774601,38.566192,124.56,0.19,4
-121.774286,38.566192,124.44,0.183,4
-121.773972,38.566192,124.17,0.18,4
-121.773658,38.566192,123.75,0.169,4
-121.773344,38.566192,122.97,0.17,4
-121.773029,38.566192,121.91,0.149,4
-121.772715,38.566192,120.19,0.137,4
-121.772401,38.566192,118.07,0.192,4
-121.772087,38.566192,116.09,0.273,4
-121.771772,38.566192,114.63,0.317,4
-121.771458,38.566192,113.73,0.316,4
-121.771144,38.566192,113.2,0.305,4
-121.77083,38.566192,112.97,0.316,4
-121.770515,38.566192,113.26,0.329,4
-121.770201,38.566192,113.69,0.357,4
-121.769887,38.566192,113.98,0.364,4
-121.769572,38.566192,114.41,0.328,4
-121.769258,38.566192,114.84,0.314,4
-121.768944,38.566192,115.39,0.336,4
-121.76863,38.566192,115.71,0.327,4
-121.768315,38.566192,115.7,0.261,4
-121.768001,38.566192,115.49,0.189,4
-121.767687,38.566192,115.11,0.245,4
-121.767373,38.566192,114.64,0.452,4
-121.767058,38.566192,114.58,0.421,4
-121.766744,38.566192,115.09,0.363,4
-121.76643,38.566192,115.82,0.472,4
-121.766116,38.566192,116.13,0.429,4
-121.765801,38.566192,116.13,0.445,4
-121.765487,38.566192,115.72,0.431,4
-121.765173,38.566192,115.22,0.491,4
-121.764859,38.566192,114.06,0.521,4
-121.764544,38.566192,112.86,0.488,4
-121.76423,38.566192,112.17,0.432,4
-121.763916,38.566192,111.25,0.342,4
-121.763601,38.566192,110.38,0.344,4
-121.763287,38.566192,109.36,0.668,4
-121.762973,38.566192,110.29,0.699,4
-121.762659,38.566192,110.54,0.498,4
-121.762344,38.566192,111.34,0.35,4
-121.76203,38.566192,112.23,0.289,4
-121.761716,38.566192,112.84,0.346,4
-121.776801,38.565878,125.45,0.171,4
-121.776486,38.565878,124.97,0.161,4
-121.776172,38.565878,124.76,0.134,4
-121.775858,38.565878,124.76,0.132,4
-121.775544,38.565878,124.78,0.144,4
-121.775229,38.565878,124.76,0.158,4
-121.774915,38.565878,124.7,0.168,4
-121.774601,38.565878,124.66,0.171,4
-121.774286,38.565878,124.56,0.151,4
-121.773972,38.565878,124.29,0.149,4
-121.773658,38.565878,123.89,0.131,4
-121.773344,38.565878,122.89,0.139,4
-121.773029,38.565878,121.68,0.136,4
-121.772715,38.565878,119.8,0.127,4
-121.772401,38.565878,117.59,0.199,4
-121.772087,38.565878,115.59,0.272,4
-121.771772,38.565878,114.1,0.295,4
-121.771458,38.565878,113.09,0.295,4
-121.771144,38.565878,112.6,0.299,4
-121.77083,38.565878,112.77,0.306,4
-121.770515,38.565878,113.03,0.294,4
-121.770201,38.565878,113.45,0.341,4
-121.769887,38.565878,113.42,0.35,4
-121.769572,38.565878,113.93,0.329,4
-121.769258,38.565878,114.49,0.315,4
-121.768944,38.565878,115.25,0.327,4
-121.76863,38.565878,115.65,0.311,4
-121.768315,38.565878,115.65,0.261,4
-121.768001,38.565878,115.48,0.194,4
-121.767687,38.565878,115.14,0.228,4
-121.767373,38.565878,114.7,0.433,4
-121.767058,38.565878,114.52,0.46,4
-121.766744,38.565878,114.72,0.405,4
-121.76643,38.565878,115.06,0.467,4
-121.766116,38.565878,115.16,0.353,4
-121.765801,38.565878,114.91,0.393,4
-121.765487,38.565878,114.51,0.511,4
-121.765173,38.565878,114.08,0.611,4
-121.764859,38.565878,113.3,0.605,4
-121.764544,38.565878,112.5,0.565,4
-121.76423,38.565878,111.94,0.544,4
-121.763916,38.565878,111.08,0.502,4
-121.763601,38.565878,109.67,0.522,4
-121.763287,38.565878,108.64,0.65,4
-121.762973,38.565878,108.08,0.672,4
-121.762659,38.565878,108.44,0.607,4
-121.762344,38.565878,109.62,0.492,4
-121.76203,38.565878,110.91,0.456,4
-121.761716,38.565878,111.83,0.463,4
-121.761402,38.565878,112.26,0.436,4
-121.761087,38.565878,112.64,0.357,4
-121.760773,38.565878,113,0.308,4
-121.777743,38.565564,131,0.169,4
-121.777429,38.565564,129.53,0.178,4
-121.777115,38.565564,127.86,0.197,4
-121.776801,38.565564,126.18,0.19,4
-121.776486,38.565564,125.35,0.158,4
-121.776172,38.565564,124.91,0.133,4
-121.775858,38.565564,124.83,0.136,4
-121.775544,38.565564,124.85,0.158,4
-121.775229,38.565564,124.81,0.168,4
-121.774915,38.565564,124.75,0.168,4
-121.774601,38.565564,124.69,0.178,4
-121.774286,38.565564,124.54,0.155,4
-121.773972,38.565564,124.21,0.138,4
-121.773658,38.565564,123.87,0.128,4
-121.773344,38.565564,123.08,0.128,4
-121.773029,38.565564,121.88,0.133,4
-121.772715,38.565564,120,0.136,4
-121.772401,38.565564,117.84,0.209,4
-121.772087,38.565564,115.92,0.292,4
-121.771772,38.565564,114.39,0.319,4
-121.771458,38.565564,113.22,0.313,4
-121.771144,38.565564,112.56,0.317,4
-121.77083,38.565564,112.61,0.32,4
-121.770515,38.565564,112.81,0.309,4
-121.770201,38.565564,113.21,0.316,4
-121.769887,38.565564,113.2,0.342,4
-121.769572,38.565564,113.83,0.316,4
-121.769258,38.565564,114.51,0.304,4
-121.768944,38.565564,115.4,0.317,4
-121.76863,38.565564,115.89,0.298,4
-121.768315,38.565564,115.95,0.246,4
-121.768001,38.565564,115.84,0.183,4
-121.767687,38.565564,115.57,0.188,4
-121.767373,38.565564,115.12,0.341,4
-121.767058,38.565564,114.85,0.515,4
-121.766744,38.565564,114.81,0.572,4
-121.76643,38.565564,114.84,0.579,4
-121.766116,38.565564,114.69,0.555,4
-121.765801,38.565564,114.36,0.54,4
-121.765487,38.565564,113.97,0.495,4
-121.765173,38.565564,113.56,0.436,4
-121.764859,38.565564,112.76,0.379,4
-121.764544,38.565564,111.98,0.41,4
-121.76423,38.565564,111.47,0.54,4
-121.763916,38.565564,110.49,0.677,4
-121.763601,38.565564,108.71,0.759,4
-121.763287,38.565564,107.77,0.768,4
-121.762973,38.565564,107.33,0.697,4
-121.762659,38.565564,107.76,0.71,4
-121.762344,38.565564,109.07,0.557,4
-121.76203,38.565564,110.57,0.426,4
-121.761716,38.565564,111.54,0.464,4
-121.761402,38.565564,112.22,0.486,4
-121.761087,38.565564,113.05,0.424,4
-121.760773,38.565564,113.72,0.372,4
-121.760459,38.565564,113.98,0.367,4
-121.778372,38.56525,133.4,0.185,4
-121.778058,38.56525,132.87,0.183,4
-121.777743,38.56525,131.54,0.176,4
-121.777429,38.56525,130.26,0.176,4
-121.777115,38.56525,128.71,0.181,4
-121.776801,38.56525,127.15,0.193,4
-121.776486,38.56525,125.89,0.157,4
-121.776172,38.56525,125.03,0.144,4
-121.775858,38.56525,124.64,0.142,4
-121.775544,38.56525,124.61,0.167,4
-121.775229,38.56525,124.69,0.176,4
-121.774915,38.56525,124.76,0.157,4
-121.774601,38.56525,124.77,0.159,4
-121.774286,38.56525,124.68,0.16,4
-121.773972,38.56525,124.38,0.145,4
-121.773658,38.56525,124.16,0.141,4
-121.773344,38.56525,123.57,0.133,4
-121.773029,38.56525,122.38,0.135,4
-121.772715,38.56525,120.57,0.14,4
-121.772401,38.56525,118.5,0.214,4
-121.772087,38.56525,116.62,0.317,4
-121.771772,38.56525,115.05,0.35,4
-121.771458,38.56525,113.75,0.327,4
-121.771144,38.56525,112.98,0.326,4
-121.77083,38.56525,112.97,0.332,4
-121.770515,38.56525,113.11,0.317,4
-121.770201,38.56525,113.44,0.314,4
-121.769887,38.56525,113.43,0.331,4
-121.769572,38.56525,114.11,0.304,4
-121.769258,38.56525,114.84,0.289,4
-121.768944,38.56525,115.77,0.283,4
-121.76863,38.56525,116.31,0.263,4
-121.768315,38.56525,116.44,0.23,4
-121.768001,38.56525,116.46,0.181,4
-121.767687,38.56525,116.36,0.17,4
-121.767373,38.56525,116.08,0.293,4
-121.767058,38.56525,115.94,0.494,4
-121.766744,38.56525,115.89,0.522,4
-121.76643,38.56525,115.73,0.514,4
-121.766116,38.56525,115.34,0.536,4
-121.765801,38.56525,114.77,0.502,4
-121.765487,38.56525,114.2,0.338,4
-121.765173,38.56525,113.69,0.297,4
-121.764859,38.56525,112.83,0.297,4
-121.764544,38.56525,112.01,0.326,4
-121.76423,38.56525,111.45,0.435,4
-121.763916,38.56525,110.5,0.549,4
-121.763601,38.56525,108.92,0.597,4
-121.763287,38.56525,107.87,0.694,4
-121.762973,38.56525,107.39,0.703,4
-121.762659,38.56525,107.66,0.754,4
-121.762344,38.56525,108.8,0.55,4
-121.76203,38.56525,110.03,0.42,4
-121.761716,38.56525,111.01,0.449,4
-121.761402,38.56525,111.9,0.472,4
-121.761087,38.56525,113.06,0.411,4
-121.760773,38.56525,114.07,0.327,4
-121.760459,38.56525,114.59,0.268,4
-121.760145,38.56525,115.1,0.242,4
-121.75983,38.56525,115.68,0.317,4
-121.779315,38.564935,132.56,0.173,4
-121.779,38.564935,132.96,0.176,4
-121.778686,38.564935,133.39,0.179,4
-121.778372,38.564935,133.58,0.184,4
-121.778058,38.564935,133.26,0.185,4
-121.777743,38.564935,132.14,0.181,4
-121.777429,38.564935,131.1,0.182,4
-121.777115,38.564935,129.72,0.189,4
-121.776801,38.564935,127.98,0.194,4
-121.776486,38.564935,126.35,0.153,4
-121.776172,38.564935,125.14,0.13,4
-121.775858,38.564935,124.53,0.124,4
-121.775544,38.564935,124.38,0.135,4
-121.775229,38.564935,124.49,0.142,4
-121.774915,38.564935,124.77,0.148,4
-121.774601,38.564935,125.11,0.167,4
-121.774286,38.564935,125.3,0.16,4
-121.773972,38.564935,125.36,0.142,4
-121.773658,38.564935,125.41,0.132,4
-121.773344,38.564935,124.93,0.13,4
-121.773029,38.564935,123.89,0.133,4
-121.772715,38.564935,122.17,0.132,4
-121.772401,38.564935,120.19,0.211,4
-121.772087,38.564935,118.27,0.295,4
-121.771772,38.564935,116.6,0.324,4
-121.771458,38.564935,115.31,0.313,4
-121.771144,38.564935,114.56,0.301,4
-121.77083,38.564935,114.38,0.299,4
-121.770515,38.564935,114.43,0.29,4
-121.770201,38.564935,114.66,0.291,4
-121.769887,38.564935,114.71,0.332,4
-121.769572,38.564935,115.32,0.306,4
-121.769258,38.564935,115.95,0.296,4
-121.768944,38.564935,116.41,0.275,4
-121.76863,38.564935,116.75,0.263,4
-121.768315,38.564935,116.95,0.245,4
-121.768001,38.564935,117.18,0.194,4
-121.767687,38.564935,117.39,0.177,4
-121.767373,38.564935,117.39,0.278,4
-121.767058,38.564935,117.46,0.41,4
-121.766744,38.564935,117.53,0.387,4
-121.76643,38.564935,117.37,0.375,4
-121.766116,38.564935,116.81,0.392,4
-121.765801,38.564935,115.67,0.381,4
-121.765487,38.564935,114.77,0.293,4
-121.765173,38.564935,114.15,0.309,4
-121.764859,38.564935,113.39,0.338,4
-121.764544,38.564935,112.7,0.326,4
-121.76423,38.564935,112.15,0.422,4
-121.763916,38.564935,111.54,0.552,4
-121.763601,38.564935,110.81,0.469,4
-121.763287,38.564935,109.84,0.592,4
-121.762973,38.564935,109.32,0.745,4
-121.762659,38.564935,109.25,0.769,4
-121.762344,38.564935,109.75,0.615,4
-121.76203,38.564935,110.49,0.529,4
-121.761716,38.564935,111.38,0.524,4
-121.761402,38.564935,112.32,0.544,4
-121.761087,38.564935,113.16,0.448,4
-121.760773,38.564935,113.91,0.324,4
-121.760459,38.564935,114.54,0.286,4
-121.760145,38.564935,115.01,0.289,4
-121.75983,38.564935,115.47,0.337,4
-121.759516,38.564935,115.45,0.387,4
-121.779943,38.564621,131.23,0.174,4
-121.779629,38.564621,131.63,0.166,4
-121.779315,38.564621,132.12,0.164,4
-121.779,38.564621,132.68,0.164,4
-121.778686,38.564621,133.2,0.169,4
-121.778372,38.564621,133.49,0.178,4
-121.778058,38.564621,133.35,0.181,4
-121.777743,38.564621,132.48,0.177,4
-121.777429,38.564621,131.54,0.178,4
-121.777115,38.564621,130.11,0.19,4
-121.776801,38.564621,128.28,0.205,4
-121.776486,38.564621,126.53,0.151,4
-121.776172,38.564621,125.26,0.111,4
-121.775858,38.564621,124.46,0.116,4
-121.775544,38.564621,124.16,0.138,4
-121.775229,38.564621,124.3,0.164,4
-121.774915,38.564621,124.8,0.179,4
-121.774601,38.564621,125.47,0.173,4
-121.774286,38.564621,126,0.161,4
-121.773972,38.564621,126.38,0.138,4
-121.773658,38.564621,126.55,0.13,4
-121.773344,38.564621,126.04,0.132,4
-121.773029,38.564621,124.97,0.134,4
-121.772715,38.564621,123.27,0.128,4
-121.772401,38.564621,121.31,0.203,4
-121.772087,38.564621,119.4,0.269,4
-121.771772,38.564621,117.75,0.275,4
-121.771458,38.564621,116.59,0.269,4
-121.771144,38.564621,116,0.288,4
-121.77083,38.564621,115.8,0.299,4
-121.770515,38.564621,115.79,0.298,4
-121.770201,38.564621,115.93,0.308,4
-121.769887,38.564621,115.92,0.329,4
-121.769572,38.564621,116.37,0.296,4
-121.769258,38.564621,116.83,0.293,4
-121.768944,38.564621,116.98,0.289,4
-121.76863,38.564621,117.17,0.294,4
-121.768315,38.564621,117.39,0.271,4
-121.768001,38.564621,117.77,0.193,4
-121.767687,38.564621,118.25,0.166,4
-121.767373,38.564621,118.52,0.26,4
-121.767058,38.564621,118.77,0.327,4
-121.766744,38.564621,118.93,0.325,4
-121.76643,38.564621,118.87,0.376,4
-121.766116,38.564621,118.09,0.361,4
-121.765801,38.564621,116.44,0.384,4
-121.765487,38.564621,115.31,0.407,4
-121.765173,38.564621,114.69,0.452,4
-121.764859,38.564621,114.15,0.46,4
-121.764544,38.564621,113.72,0.422,4
-121.76423,38.564621,113.39,0.461,4
-121.763916,38.564621,113.19,0.515,4
-121.763601,38.564621,113.18,0.418,4
-121.763287,38.564621,112.56,0.477,4
-121.762973,38.564621,112.13,0.576,4
-121.762659,38.564621,111.81,0.624,4
-121.762344,38.564621,111.72,0.604,4
-121.76203,38.564621,111.92,0.633,4
-121.761716,38.564621,112.42,0.673,4
-121.761402,38.564621,113.22,0.632,4
-121.761087,38.564621,113.46,0.479,4
-121.760773,38.564621,113.57,0.37,4
-121.760459,38.564621,113.93,0.366,4
-121.760145,38.564621,114.11,0.37,4
-121.75983,38.564621,114.33,0.4,4
-121.759516,38.564621,114.11,0.48,4
-121.759202,38.564621,113.87,0.491,4
-121.758887,38.564621,113.6,0.509,4
-121.758573,38.564621,112.83,0.538,4
-121.7812,38.564307,129.16,0.146,4
-121.780886,38.564307,129.82,0.171,4
-121.780572,38.564307,130.2,0.216,4
-121.780257,38.564307,130.55,0.228,4
-121.779943,38.564307,131.06,0.222,4
-121.779629,38.564307,131.5,0.204,4
-121.779315,38.564307,131.98,0.178,4
-121.779,38.564307,132.57,0.163,4
-121.778686,38.564307,133.12,0.164,4
-121.778372,38.564307,133.44,0.17,4
-121.778058,38.564307,133.3,0.175,4
-121.777743,38.564307,132.48,0.174,4
-121.777429,38.564307,131.61,0.173,4
-121.777115,38.564307,130.15,0.181,4
-121.776801,38.564307,128.3,0.199,4
-121.776486,38.564307,126.58,0.162,4
-121.776172,38.564307,125.37,0.143,4
-121.775858,38.564307,124.7,0.142,4
-121.775544,38.564307,124.52,0.149,4
-121.775229,38.564307,124.78,0.168,4
-121.774915,38.564307,125.46,0.185,4
-121.774601,38.564307,126.38,0.2,4
-121.774286,38.564307,127.22,0.219,4
-121.773972,38.564307,127.81,0.136,4
-121.773658,38.564307,127.99,0.113,4
-121.773344,38.564307,127.24,0.12,4
-121.773029,38.564307,126.03,0.125,4
-121.772715,38.564307,124.24,0.136,4
-121.772401,38.564307,122.22,0.199,4
-121.772087,38.564307,120.3,0.227,4
-121.771772,38.564307,118.79,0.236,4
-121.771458,38.564307,117.85,0.211,4
-121.771144,38.564307,117.4,0.194,4
-121.77083,38.564307,117.22,0.267,4
-121.770515,38.564307,117.11,0.314,4
-121.770201,38.564307,117.14,0.317,4
-121.769887,38.564307,117.01,0.307,4
-121.769572,38.564307,117.24,0.327,4
-121.769258,38.564307,117.51,0.307,4
-121.768944,38.564307,117.51,0.27,4
-121.76863,38.564307,117.61,0.269,4
-121.768315,38.564307,117.8,0.267,4
-121.768001,38.564307,118.3,0.195,4
-121.767687,38.564307,119.02,0.148,4
-121.767373,38.564307,119.6,0.215,4
-121.767058,38.564307,119.98,0.261,4
-121.766744,38.564307,119.96,0.275,4
-121.76643,38.564307,119.7,0.413,4
-121.766116,38.564307,118.68,0.423,4
-121.765801,38.564307,116.72,0.456,4
-121.765487,38.564307,115.5,0.512,4
-121.765173,38.564307,115.01,0.549,4
-121.764859,38.564307,114.61,0.59,4
-121.764544,38.564307,114.39,0.524,4
-121.76423,38.564307,114.39,0.424,4
-121.763916,38.564307,114.67,0.397,4
-121.763601,38.564307,115.12,0.399,4
-121.763287,38.564307,114.86,0.44,4
-121.762973,38.564307,114.5,0.445,4
-121.762659,38.564307,114.04,0.405,4
-121.762344,38.564307,113.65,0.382,4
-121.76203,38.564307,113.24,0.439,4
-121.761716,38.564307,113.14,0.659,4
-121.761402,38.564307,113.35,0.652,4
-121.761087,38.564307,113.12,0.473,4
-121.760773,38.564307,112.94,0.349,4
-121.760459,38.564307,113.05,0.37,4
-121.760145,38.564307,113.04,0.461,4
-121.75983,38.564307,113.16,0.538,4
-121.759516,38.564307,112.92,0.6,4
-121.759202,38.564307,112.66,0.575,4
-121.758887,38.564307,112.46,0.537,4
-121.758573,38.564307,112.1,0.525,4
-121.758259,38.564307,111.65,0.541,4
-121.757945,38.564307,110.7,0.46,4
-121.782143,38.563993,128.85,0.141,4
-121.781829,38.563993,129.02,0.142,4
-121.781515,38.563993,129.39,0.143,4
-121.7812,38.563993,129.59,0.146,4
-121.780886,38.563993,129.72,0.163,4
-121.780572,38.563993,130.12,0.212,4
-121.780257,38.563993,130.49,0.219,4
-121.779943,38.563993,130.92,0.212,4
-121.779629,38.563993,131.3,0.193,4
-121.779315,38.563993,131.72,0.174,4
-121.779,38.563993,132.4,0.167,4
-121.778686,38.563993,133.02,0.163,4
-121.778372,38.563993,133.28,0.162,4
-121.778058,38.563993,133.2,0.169,4
-121.777743,38.563993,132.67,0.171,4
-121.777429,38.563993,131.78,0.168,4
-121.777115,38.563993,130.33,0.178,4
-121.776801,38.563993,128.51,0.193,4
-121.776486,38.563993,126.95,0.161,4
-121.776172,38.563993,125.91,0.135,4
-121.775858,38.563993,125.3,0.131,4
-121.775544,38.563993,125.31,0.143,4
-121.775229,38.563993,125.84,0.15,4
-121.774915,38.563993,126.7,0.157,4
-121.774601,38.563993,127.86,0.19,4
-121.774286,38.563993,129.09,0.216,4
-121.773972,38.563993,129.86,0.13,4
-121.773658,38.563993,130.07,0.113,4
-121.773344,38.563993,128.86,0.121,4
-121.773029,38.563993,127.4,0.117,4
-121.772715,38.563993,125.34,0.144,4
-121.772401,38.563993,123.07,0.195,4
-121.772087,38.563993,121.02,0.158,4
-121.771772,38.563993,119.67,0.155,4
-121.771458,38.563993,119,0.168,4
-121.771144,38.563993,118.73,0.161,4
-121.77083,38.563993,118.62,0.194,4
-121.770515,38.563993,118.49,0.235,4
-121.770201,38.563993,118.39,0.232,4
-121.769887,38.563993,117.99,0.192,4
-121.769572,38.563993,118.08,0.209,4
-121.769258,38.563993,118.2,0.253,4
-121.768944,38.563993,118.2,0.261,4
-121.76863,38.563993,118.24,0.331,4
